ACTECON;GRUANALI;antigüedad;TAMAEMP;nrotrab;riesgo;categoria;target;modular;prom_antes;cant_antes
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;1109.03543333333;7
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;2109.91693333333;6
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;6024.08066666667;5
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;152.949633333333;8
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;11489.4013666667;4
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;10467.1330333333;3
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;6518.97916666667;2
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;7.97315;1
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;26547.345;1
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;0;0
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;7716.2495;3
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;853.1798;1
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;0;0
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;1062.24536666667;2
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;0;0
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;140
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;225.7865;1291
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;225.7865;1290
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1289
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1288
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;561
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;560
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;559
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;558
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;557
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1207
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;556
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;225.7865;1206
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1280
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1287
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1286
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1285
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1284
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1283
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1282
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1281
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1270
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1279
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1278
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1277
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1276
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1275
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1274
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1273
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1272
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1271
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1261
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1269
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1268
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1267
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1266
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1265
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1264
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1263
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1262
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1251
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1260
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1259
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1258
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1257
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1256
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1255
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1254
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1253
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1252
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1241
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1250
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1249
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1248
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1247
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1246
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1245
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1244
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1243
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1242
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1233
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1240
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1239
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1238
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1237
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1236
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1235
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1234
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1224
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1232
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1231
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1230
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1229
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1228
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1227
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1226
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1225
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1223
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1222
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1221
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1220
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1219
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1218
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1217
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1216
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1215
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;562
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1214
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1213
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1212
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1211
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1210
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1209
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1208
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;564
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;563
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;482
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;481
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;480
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;479
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;555
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1205
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;554
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1204
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1203
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1202
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;546
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;553
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;1201
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;552
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;551
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;550
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;549
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;548
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;547
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;545
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;544
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;543
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;542
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;541
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;540
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;539
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;538
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;537
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;531
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;536
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;535
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;534
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;533
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;532
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;522
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;530
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;529
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;528
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;527
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;526
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;525
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;524
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;523
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;513
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;521
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;520
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;519
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;518
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;517
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;516
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;515
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;514
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;503
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;512
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;511
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;510
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;509
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;508
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;507
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;506
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;505
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;504
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;493
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;502
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;501
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;500
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;499
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;498
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;497
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;496
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;495
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;494
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;483
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;492
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;491
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;490
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;489
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;488
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;487
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;486
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;485
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;484
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;1200
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;222
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;221
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;220
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;221.3155;219
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;218
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;283
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;289
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;288
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;287
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;286
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;222.805833333333;285
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;284
ACT_ECON_1;GRU_AN_6;5;TAMA__1;25;RIESGO__2;CATEGORIA__4;4;MODULAR__2;224.296166666667;274
